中央电视,#genre#
湖南卫视,http://hms124nc1972679569.live.aikan.miguvideo.com/wh7f454c46tw3832555800_-16032643/wd-hunanhd-2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=110.185.94.2&timestamp=20230501100027&ContentId=265667721&timezone=UTC&mtv_session=c4f6173213e8fabc5668f75320db88e6&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=0bf9d1915638a347c8285fc80e67a299
北京卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/ws_w/2018/bjws/bjws711/1000/index.m3u8?ProgramID=&encrypt=
东方卫视,http://hms84nc1972679565.live.aikan.miguvideo.com/wh7f454c46tw2322001402_217866460/wd_r4/dfl/dongfangwshd/1200/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.138.167.153&timestamp=20230523122937&ContentId=264104266&timezone=UTC&mtv_session=c3a24f8a4eb9ec9b4b93beb362e1535a&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=31ee2131a754073c70d79af1cac42dd8
东方卫视,http://hms84nc1972679565.live.aikan.miguvideo.com/wh7f454c46tw1291429711_47059575/wd_r4/dfl/dongfangwshd/1200/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=110.185.94.2&timestamp=20230502053501&ContentId=264104266&timezone=UTC&mtv_session=0c6e5d4cb17dc9df0d613482954f38ed&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=bb571141ec7c6f1d6953067ea76f671a
江苏卫视,http://hms324nc1972679588.live.aikan.miguvideo.com/wh7f454c46tw2453981390_861350760/wd_r2/cctv/jiangsuhd/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.138.167.153&timestamp=20230523123149&ContentId=264104188&timezone=UTC&mtv_session=796b32dcb3cace4017db65f5d4d59a02&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8f3b5581e6b4b2634e932c7b0089376e
江苏卫视,http://hms324nc1972679588.live.aikan.miguvideo.com/wh7f454c46tw1242063982_1758789701/wd_r2/cctv/jiangsuhd/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=110.185.94.2&timestamp=20230502053411&ContentId=264104188&timezone=UTC&mtv_session=f454adeca04fc48f58db82955e934f82&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=aa4f09ee8c07155cebd6619b1451afc8
浙江卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/cctv/zhejianghd/2500/index.m3u8?ProgramID=&encrypt=
天津卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd-tianjinhd-1200/index.m3u8?ProgramID=&encrypt=
重庆卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_x/2018/SD/chongqing/1000/index.m3u8?ProgramID=&encrypt=
黑龙江卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd-heilongjianghd-1200/index.m3u8?ProgramID=&encrypt=
吉林卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/index.m3u8?ProgramID=&encrypt=
辽宁卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?ProgramID=&encrypt=
内蒙古卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_w/2018/SD/neimeng/1000/index.m3u8?ProgramID=&encrypt=
宁夏卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_x/2018/SD/ningxia/1000/index.m3u8?ProgramID=&encrypt=
甘肃卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_v/2018/SD/gansu/1000/index.m3u8?ProgramID=&encrypt=
青海卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/index.m3u8?ProgramID=&encrypt=
陕西卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_w/2018/SD/shan3xi/1000/index.m3u8?ProgramID=&encrypt=
河北卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_v/2018/SD/hebei/1000/index.m3u8?ProgramID=&encrypt=
山西卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_w/2018/SD/shanxi/1000/index.m3u8?ProgramID=&encrypt=
安徽卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/anhuiwshd/2000/index.m3u8?ProgramID=&encrypt=
河南卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd-henanwssd-600/index.m3u8?ProgramID=&encrypt=
山东卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd-shandongwssd-600/index.m3u8?ProgramID=&encrypt=
湖北卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?ProgramID=&encrypt=
江西卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/migu/kailu/jxwshd/51/20190820/index.m3u8?ProgramID=&encrypt=
东南卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r1/2018/bestv/dnws/1000/index.m3u8?ProgramID=&encrypt=
广东卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/ws_w/2018/gdws/gdws711/1000/index.m3u8?ProgramID=&encrypt=
深圳卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/ws_w/2018/szws/gdws711/1000/index.m3u8?ProgramID=&encrypt=
南方卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?ProgramID=&encrypt=
广西卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd-guangxiwssd-600/index.m3u8?ProgramID=&encrypt=
云南卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_x/2018/SD/yunnan/1000/index.m3u8?ProgramID=&encrypt=
贵州卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd-guizhouwssd-600/index.m3u8?ProgramID=&encrypt=
四川卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_v/2018/SD/sichuanTV/1000/index.m3u8?ProgramID=&encrypt=
新疆卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/wd-xinjiangwssd-600/index.m3u8?ProgramID=&encrypt=
兵团卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_w/2018/SD/bttv/1000/index.m3u8?ProgramID=&encrypt=
西藏卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_x/2018/SD/xizang/1000/index.m3u8?ProgramID=&encrypt=
海南卫视,http://39.136.173.106/hlsztemgsplive.miguvideo.com/envivo_x/SD/lvyou/711/index.m3u8?ProgramID=&encrypt=





湖南卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000296202.m3u8
湖南卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000296202.m3u8
江苏卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000295602.m3u8
江苏卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000295602.m3u8
东方卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292402.m3u8
东方卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000292402.m3u8
浙江卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000295502.m3u8
浙江卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000295502.m3u8
安徽卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000298002.m3u8
安徽卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000298002.m3u8
重庆卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000297802.m3u8
重庆卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000297802.m3u8
北京卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000272102.m3u8
北京卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000272102.m3u8
辽宁卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000281302.m3u8
辽宁卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000281302.m3u8
江西卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294102.m3u8
江西卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000294102.m3u8
江西卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294101.m3u8
黑龙江卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293902.m3u8
黑龙江卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000293902.m3u8
四川卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000295002.m3u8
四川卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000295002.m3u8
四川卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000295001.m3u8
山东卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294802.m3u8
山东卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000294802.m3u8
河南卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000296102.m3u8
河南卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000296102.m3u8
河南卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000296101.m3u8
广东卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292702.m3u8
广东卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000292702.m3u8
深圳卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292202.m3u8
深圳卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000292202.m3u8
湖北卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294502.m3u8
湖北卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000294502.m3u8
湖北卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294501.m3u8
东南卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292502.m3u8
东南卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000292502.m3u8
东南卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292501.m3u8
河北卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293402.m3u8
河北卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000293402.m3u8
河北卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293401.m3u8
广西卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294202.m3u8
广西卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000294202.m3u8
广西卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294201.m3u8
贵州卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293302.m3u8
贵州卫视,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000293302.m3u8
贵州卫视,http://58.205.220.58:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293301.m3u8





湖南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226698/1.m3u8
安徽卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226655/1.m3u8
北京卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226719/1.m3u8
东方卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226734/1.m3u8
浙江卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226690/1.m3u8
江苏卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226692/1.m3u8
深圳卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226688/1.m3u8
天津卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226686/1.m3u8
重庆卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226680/1.m3u8
东南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226670/1.m3u8
湖北卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226713/1.m3u8
四川卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226659/1.m3u8
山东卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226693/1.m3u8
河南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226668/1.m3u8
河北卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226684/1.m3u8
江西卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226726/1.m3u8
海南卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226679/1.m3u8
黑龙江卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226716/1.m3u8
辽宁卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226689/1.m3u8
贵州卫视,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226672/1.m3u8





湖南卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020c9ea4ce4bf3cfbbb7f8b8bb7.m3u8?bitrate=2300&pt=5
安徽卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020d0ab40578faaa8a023ce4d5c.m3u8?bitrate=2300&pt=5
北京卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020539e48f392fbcbba5cf7f245.m3u8?bitrate=2300&pt=5
东南卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020c18c4f03a2107aa78ced8fff.m3u8?bitrate=2300&pt=5
广东卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000206bc6413cb38dc9ca586ffe3f.m3u8?bitrate=2300&pt=5
贵州卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000204b974d7f8ca5b13562b2d820.m3u8?bitrate=2300&pt=5
海南卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020741c4046820cd89d5ecbd401.m3u8?bitrate=2300&pt=5
河北卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020d6be4c4ba70a4e3261b14544.m3u8?bitrate=2300&pt=5
河南卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000201d7c47a8b9b127d69fb816ac.m3u8?bitrate=2300&pt=5
黑龙江卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020281749ed995f2824759051fa.m3u8?bitrate=2300&pt=5
湖北卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020273747628129718a5717b2dd.m3u8?bitrate=2300&pt=5
吉林卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000205c15461b956f19f9b6896ad6.m3u8?bitrate=2300&pt=5
江苏卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000201708473e9f4e1dbb0361de6b.m3u8?bitrate=2300&pt=5
江西卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020728a439baf65ce94f8cf3e30.m3u8?bitrate=2300&pt=5
辽宁卫视,http://cyz32.livehbindex.hbcatv.cn/live/5000002019d84b0ba201007677bbf28c.m3u8?bitrate=2300&pt=5
山东卫视,http://cyz32.livehbindex.hbcatv.cn/live/5000002013f84d40a0393b8549e48805.m3u8?bitrate=2300&pt=5
陕西卫视,http://cyz32.livehbindex.hbcatv.cn/live/5000002019984c0fa29ae0d57380da3a.m3u8?bitrate=2300&pt=5
东方卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000203860417eb7f08f9270fc1155.m3u8?bitrate=2300&pt=5
深圳卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020289041678b7585eb32637331.m3u8?bitrate=2300&pt=5
四川卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020407a4a109f5dfc6f26dbf5eb.m3u8?bitrate=2300&pt=5
天津卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020bbc84ee1afd7177a073393d7.m3u8?bitrate=2300&pt=5
浙江卫视,http://cyz32.livehbindex.hbcatv.cn/live/5000002045414da0bcca7fb08fd34c8a.m3u8?bitrate=2300&pt=5





湖南卫视,https://node1.olelive.com:6443/live/HNHD/hls.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://220.178.228.153:1935/live/zjws/playlist.m3u8
浙江卫视,https://node1.olelive.com:6443/live/ZJHD/hls.m3u8
东南卫视,https://node1.olelive.com:6443/live/DNHD/hls.m3u8
北京卫视,http://39.145.32.173/downflv.brtvcloud.com/wei110shi/appweishi.m3u8
北京卫视,https://node1.olelive.com:6443/live/BJHD/hls.m3u8
重庆卫视,https://node1.olelive.com:6443/live/CQHD/hls.m3u8
安徽卫视,https://node1.olelive.com:6443/live/AHHD/hls.m3u8
东方卫视,http://220.178.228.153:1935/live/dfws/playlist.m3u8
东方卫视,https://node1.olelive.com:6443/live/DFHD/hls.m3u8
北京卫视,http://cm.wshls.homecdn.com/live/1bd71.m3u8?wsSession=7d72b982e38bf8b5dfd76655-168524062966970&wsIPSercert=ef62dba21687dc99c80453eaf37d6e64&wsMonitor=0
山东卫视,http://cm.wshls.homecdn.com/live/1bd5d.m3u8?wsSession=7d72b982e38bf8b5dfd76655-168524062966970&wsIPSercert=ef62dba21687dc99c80453eaf37d6e64&wsMonitor=0
浙江卫视,http://cm.wshls.homecdn.com/live/1bd75.m3u8?wsSession=7d72b982e38bf8b5dfd76655-168524062966970&wsIPSercert=ef62dba21687dc99c80453eaf37d6e64&wsMonitor=0
东方卫视,http://cm.wshls.homecdn.com/live/1bd7d.m3u8?wsSession=7d72b982e38bf8b5dfd76655-168524062966970&wsIPSercert=ef62dba21687dc99c80453eaf37d6e64&wsMonitor=0
深圳卫视,http://cm.wshls.homecdn.com/live/1bd61.m3u8?wsSession=7d72b982e38bf8b5dfd76655-168524062966970&wsIPSercert=ef62dba21687dc99c80453eaf37d6e64&wsMonitor=0
湖北卫视,http://cm.wshls.homecdn.com/live/1bd65.m3u8
江苏卫视,http://cm.wshls.homecdn.com/live/1bd81.m3u8
广东卫视,http://cm.wshls.homecdn.com/live/1bd69.m3u8
广西卫视,https://live.gxrb.com.cn/tv/gxtvlive01/index.m3u8
安徽卫视,http://220.178.228.153:1935/live/ahws/playlist.m3u8
江苏卫视,http://220.178.228.153:1935/live/jstv/playlist.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河北卫视,https://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3944fff7fdd8f8caf6adce2c9a0ef126
内蒙古卫视,http://v2.91kds.cn/b9/hoge.m3u8?ip=nmtv&id=92&auth=rinimabi
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
宁夏卫视,http://img.ye23.win/iptv2025ok@gmail.com/2211bc/121.27.php?id=41/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
陕西卫视,http://111.20.40.171/PLTV/88888893/224/3221226356/index.m3u8
陕西卫视,http://111.20.40.172/PLTV/88888893/224/3221226389/index.m3u8
西藏卫视,http://111.20.40.167/PLTV/88888893/224/3221226212/index.m3u8
西藏卫视,http://111.20.40.170/PLTV/88888893/224/3221226212/index.m3u8
大湾区卫视,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs2&auth=rinimabi
大湾区卫视,http://120.84.96.82:808/hls/67/index.m3u8





湖南卫视,http://125.210.152.19:9120/live/hzgq-hnwsgq-h264.m3u8
浙江卫视,http://125.210.152.19:9120/live/hzgq-zjwsgq-h264.m3u8
安徽卫视,http://125.210.152.19:9120/live/hzgq-ahwsgq-h264.m3u8
北京卫视,http://125.210.152.19:9120/live/hzgq-bjgqws-h264.m3u8
兵团卫视,http://125.210.152.19:9120/live/hszx-bttv-h264.m3u8
东方卫视,http://125.210.152.19:9120/live/hzgq-dftvgq-h264.m3u8
甘肃卫视,http://125.210.152.19:9120/live/hszx-gstv-h264.m3u8
广东卫视,http://125.210.152.19:9120/live/hzgq-gdwsgq-h264.m3u8
海南卫视,http://125.210.152.19:9120/live/hszx-lytv-h264.m3u8
河北卫视,http://125.210.152.19:9120/live/hzgq-hbwsgq1-h264.m3u8
黑龙江卫视,http://125.210.152.19:9120/live/hzgq-hljwsgq-h264.m3u8
湖北卫视,http://125.210.152.19:9120/live/hzgq-hbwsgq-h264.m3u8
吉林卫视,http://125.210.152.19:9120/live/hzgq-jlwsgq-h264.m3u8
江苏卫视,http://125.210.152.19:9120/live/hzgq-jswsgq-h264.m3u8
江西卫视,http://125.210.152.19:9120/live/hzgq-jxwsgq-h264.m3u8
辽宁卫视,http://125.210.152.19:9120/live/hzgq-lnwsgq-h264.m3u8
内蒙古卫视,http://125.210.152.19:9120/live/hszx-nmgtv-h264.m3u8
宁夏卫视,http://125.210.152.19:9120/live/hszx-nxtv-h264.m3u8
山东卫视,http://125.210.152.19:9120/live/hzgq-sdwsgq-h264.m3u8
陕西卫视,http://125.210.152.19:9120/live/hszx-shanxitv-h264.m3u8
陕西卫视,http://125.210.152.19:9120/live/hszx-sxtv-h264.m3u8
深圳卫视,http://125.210.152.19:9120/live/hzgq-szwsgq-h264.m3u8
天津卫视,http://125.210.152.19:9120/live/hzgq-tjwsgq-h264.m3u8
西藏卫视,http://125.210.152.19:9120/live/hszx-xztv-h264.m3u8
青海卫视,http://125.210.152.19:9120/live/hszx-qhtv-h264.m3u8
四川卫视,http://125.210.152.19:9120/live/hzgq-ssws-h264.m3u8
新疆卫视,http://125.210.152.19:9120/live/hszx-xjtv-h264.m3u8
云南卫视,http://125.210.152.19:9120/live/hzgq-ynwsgq-h264.m3u8
重庆卫视,http://125.210.152.19:9120/live/hzgq-cqwsgq-h264.m3u8





江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
湖北卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225760/index.m3u8
山西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
天津卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225765/index.m3u8
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
重庆卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8
贵州卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
西藏卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
大湾区卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
延边卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
甘肃卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
农林卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8





湖南卫视,http://jiexi.bulisite.top/ysp.php?id=hnwshd
浙江卫视,http://jiexi.bulisite.top/ysp.php?id=zjws
江苏卫视,http://jiexi.bulisite.top/ysp.php?id=jsws
北京卫视,http://jiexi.bulisite.top/ysp.php?id=bjws
东方卫视,http://jiexi.bulisite.top/ysp.php?id=dfws
广东卫视,http://jiexi.bulisite.top/ysp.php?id=gdws
深圳卫视,http://jiexi.bulisite.top/ysp.php?id=szws
河南卫视,http://jiexi.bulisite.top/ysp.php?id=hnws
山东卫视,http://jiexi.bulisite.top/ysp.php?id=sdws
湖北卫视,http://jiexi.bulisite.top/ysp.php?id=hbwshd
安徽卫视,http://jiexi.bulisite.top/ysp.php?id=ahws
东南卫视,http://jiexi.bulisite.top/ysp.php?id=dnws
江西卫视,http://jiexi.bulisite.top/ysp.php?id=jxws
四川卫视,http://jiexi.bulisite.top/ysp.php?id=scws
贵州卫视,http://jiexi.bulisite.top/ysp.php?id=gzws
重庆卫视,http://jiexi.bulisite.top/ysp.php?id=cqws
海南卫视,http://jiexi.bulisite.top/ysp.php?id=hanws
河北卫视,http://jiexi.bulisite.top/ysp.php?id=hebws
河南卫视,http://jiexi.bulisite.top/ysp.php?id=henws
辽宁卫视,http://jiexi.bulisite.top/ysp.php?id=ljws
黑龙江卫视,http://jiexi.bulisite.top/ysp.php?id=hljws
广西卫视,http://jiexi.bulisite.top/ysp.php?id=gxws
吉林卫视,http://jiexi.bulisite.top/ysp.php?id=jlws
宁夏卫视,http://jiexi.bulisite.top/ysp.php?id=nxws
陕西卫视,http://jiexi.bulisite.top/ysp.php?id=sxws
甘肃卫视,http://jiexi.bulisite.top/ysp.php?id=gsws
青海卫视,http://jiexi.bulisite.top/ysp.php?id=qhws
天津卫视,http://jiexi.bulisite.top/ysp.php?id=tjws

湖南卫视,https://live.goodiptv.club/api/bestv.php?id=hunanwshd8m/8000000
江苏卫视,https://live.goodiptv.club/api/bestv.php?id=jswshd8m/8000000
广西卫视,https://live.goodiptv.club/api/bestv.php?id=gxwshd8m/8000000
四川卫视,https://live.goodiptv.club/api/bestv.php?id=scwshd/8000000
浙江卫视,https://live.goodiptv.club/api/bestv.php?id=zjwshd8m/8000000
东方卫视,https://live.goodiptv.club/api/bestv.php?id=dfwshd8m/8000000
北京卫视,https://live.goodiptv.club/api/bestv.php?id=bjwshd8m/8000000
天津卫视,https://live.goodiptv.club/api/bestv.php?id=tjwshd8m/8000000
辽宁卫视,https://live.goodiptv.club/api/bestv.php?id=lnwshd8m/8000000
安徽卫视,https://live.goodiptv.club/api/bestv.php?id=ahwshd8m/8000000
黑龙江卫视,https://live.goodiptv.club/api/bestv.php?id=hljwshd8m/8000000
广东卫视,https://live.goodiptv.club/api/bestv.php?id=gdwshd8m/8000000
深圳卫视,https://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000
湖北卫视,https://live.goodiptv.club/api/bestv.php?id=hubeiws8m/8000000
